Datetime,CH4_aeris,Wall Code,bg_aeris,CH4_ele_aeris,Longitude,Latitude,Speed [m/s]
2024-06-11 12:23:35.289,2.2413394766394537,1023,2.1021264041732723,0.1392130724661813,5.16434842,52.088575660000004,8.105
2024-06-11 12:23:36.282,2.199571399376261,1023,2.1020139009804497,0.0975574983958114,5.16422106,52.08857953,7.915
2024-06-11 12:23:37.275,2.1684151097603777,1023,2.101906465499016,0.06650864426136183,5.16409964,52.0885847,7.665
2024-06-11 12:23:38.269,2.1462996172614,1023,2.101815246694025,0.0444843705673752,5.163982835,52.08858581,7.43
2024-06-11 12:23:39.262,2.133549255408186,1023,2.1017240278890337,0.0318252275191524,5.163867724999999,52.08859215,7.285
2024-06-11 12:23:40.255,2.122410425776483,1023,2.1016348361685977,0.02077558960788517,5.163761825,52.08859252,6.795
2024-06-11 12:23:41.248,2.1172514955830914,1023,2.1015588204977718,0.015692675085319685,5.16367027,52.088584395,5.93
2024-06-11 12:23:42.242,2.114971025458311,1023,2.101531454856275,0.013439570602036266,5.163592425,52.088564340000005,5.63
2024-06-11 12:23:43.235,2.112913534634621,1023,2.100902045101835,0.012011489532785635,5.163524945000001,52.088531079999996,5.640000000000001
2024-06-11 12:23:44.328,2.109457355467732,1023,2.1006861605966893,0.00877119487104272,5.16349323,52.08848103,6.005
2024-06-11 12:23:45.321,2.109619522232161,1023,2.1006425782787495,0.008976943953411531,5.1634803950000006,52.08841342,6.725
2024-06-11 12:23:46.314,2.1090823448249907,1023,2.1001895248806264,0.008892819944364305,5.163458115,52.08833847,7.385
2024-06-11 12:23:47.307,2.108099208815641,1023,2.0998236361183835,0.008275572697257427,5.16345053,52.088259875,8.030000000000001
2024-06-11 12:23:48.301,2.1064369994802457,1023,2.0997172141792273,0.006719785301018355,5.16344937,52.088176215000004,8.4
2024-06-11 12:23:49.294,2.1073491875301578,1023,2.099531735942412,0.007817451587745605,5.163449705,52.08808975,8.575
2024-06-11 12:23:50.287,2.107805281555114,1023,2.0991800367720566,0.008625244783057262,5.163457985,52.088013955,8.75
2024-06-11 12:23:51.281,2.1105621165504034,1023,2.0989357730831357,0.011626343467267652,5.163460975,52.08793838,9.015
2024-06-11 12:23:52.274,2.1117378255925123,1023,2.098926651202637,0.012811174389875113,5.16345494,52.08786101,9.01
2024-06-11 12:23:53.267,2.1105418457048497,1023,2.0987533354731536,0.011788510231696137,5.163450155,52.087782095,9.11
2024-06-11 12:23:54.260,2.109467490890509,1023,2.098596236420113,0.010871254470396163,5.16345115,52.0877003,9.11
2024-06-11 12:23:55.254,2.108139750506748,1023,2.0984056904719095,0.009734060034838343,5.1634551349999995,52.087622805,8.435
2024-06-11 12:23:56.247,2.108362729807838,1023,2.098314471666918,0.010048258140919586,5.1634629499999996,52.08756212,7.225
2024-06-11 12:23:57.240,2.1097411473054826,1023,2.098151291360212,0.01158985594527051,5.16348893,52.087522414999995,5.955
2024-06-11 12:23:58.234,2.1091634282072054,1023,2.097992165222616,0.011171262984589259,5.16354505,52.08749016,5.495
2024-06-11 12:23:59.227,2.1098526369560275,1023,2.0977762807174702,0.012076356238557295,5.16362621,52.08747635,5.87
2024-06-11 12:24:00.220,2.108656657068365,1023,2.0973130918965706,0.011343565171794356,5.16372579,52.087479439999996,6.52
2024-06-11 12:24:01.412,2.108271511002847,1023,2.097288766881906,0.010982744120941135,5.16383325,52.087480565,7.140000000000001
2024-06-11 12:24:02.405,2.108626250800034,1023,2.0971428167939203,0.011483434006113846,5.16394716,52.087483575,7.640000000000001
2024-06-11 12:24:03.399,2.1073897292212647,1023,2.0971590334703634,0.010230695750901297,5.16407137,52.087484165,8.115
2024-06-11 12:24:04.392,2.1088593655239007,1023,2.097175250146806,0.011684115377094795,5.16419933,52.087479215,8.315
2024-06-11 12:24:05.385,2.1071768853429518,1023,2.097191466823249,0.009985418519702804,5.164322845,52.08747405,8.309999999999999
2024-06-11 12:24:06.378,2.1066194370902283,1023,2.0972076834996916,0.009411753590536698,5.1644432600000005,52.08747013999999,8.3
2024-06-11 12:24:07.372,2.1075113542945867,1023,2.0972239001761346,0.01028745411845211,5.16456639,52.08747097,8.175
2024-06-11 12:24:08.365,2.10750121887181,1023,2.0972401168525776,0.010261102019232471,5.16468729,52.08747374,8.059999999999999
2024-06-11 12:24:09.358,2.1085857091089273,1023,2.09725633352902,0.011329375579907097,5.16480017,52.08747822,7.97
2024-06-11 12:24:10.352,2.10775460444123,1023,2.097272550205463,0.010482054235766647,5.164908410000001,52.08748278,7.625
2024-06-11 12:24:11.345,2.1085654382633736,1023,2.097288766881906,0.011276671381467818,5.165013125,52.08748773,7.0649999999999995
2024-06-11 12:24:12.338,2.166631275351661,1023,2.097304983558349,0.06932629179331196,5.16510955,52.087491685,6.395
2024-06-11 12:24:13.331,4.002490809181776,1023,2.0973059971006265,1.9051848120811492,5.16518834,52.087496615000006,5.675
2024-06-11 12:24:14.523,11.432475319593326,1023,2.097307010642904,9.335168308950422,5.1652468,52.087515665,5.074999999999999
2024-06-11 12:24:15.517,13.457026019259127,1023,2.097308024185182,11.359717995073945,5.165290835,52.087545845,4.73
2024-06-11 12:24:16.510,11.778093236282208,1023,2.0973090377274595,9.680784198554749,5.165309625000001,52.087584660000005,4.745
2024-06-11 12:24:17.503,9.458145639786572,1023,2.097310051269737,7.360835588516835,5.16531712,52.0876303,4.92
2024-06-11 12:24:18.496,7.339781466898712,1023,2.0973110648120152,5.242470402086697,5.165319395,52.08767249,4.84
2024-06-11 12:24:19.490,5.965022856876336,1023,2.097312078354293,3.8677107785220435,5.16530871,52.087712345,4.46
2024-06-11 12:24:20.483,5.464464732198515,1023,2.0973130918965706,3.367151640301944,5.16530828,52.087748925,3.9299999999999997
2024-06-11 12:24:21.476,5.549217137458116,1023,2.097314105438848,3.4519030320192674,5.165309775,52.08776693,2.535
2024-06-11 12:24:22.470,5.923275050458697,1023,2.097315118981126,3.825959931477571,5.165309264999999,52.087773635,1.315
2024-06-11 12:24:23.463,6.338665217543068,1023,2.097380999229175,4.241284218313893,5.165311324999999,52.087780245,0.585
2024-06-11 12:24:24.456,6.584996532710416,1023,2.097446879477224,4.4875496532331915,5.16530917,52.08778076,0.0
2024-06-11 12:24:25.449,6.6282646525445745,1023,2.0975127597252734,4.530751892819302,5.165308995,52.087778945,0.0
2024-06-11 12:24:26.443,6.50830178855837,1023,2.0975786399733227,4.410723148585047,5.16531131,52.087780085000006,0.0
2024-06-11 12:24:27.436,6.307721771805498,1023,2.0976445202213716,4.210077251584126,5.165313535,52.087782745,0.0
2024-06-11 12:24:28.429,6.151109219058385,1023,2.097710400469421,4.053398818588963,5.165314670000001,52.0877836,0.0
2024-06-11 12:24:29.423,6.0684447108908035,1023,2.0977762807174702,3.9706684301733333,5.16531453,52.087781225,0.0
2024-06-11 12:24:30.416,6.019622379374958,1023,2.0978421609655196,3.9217802184094386,5.165313790000001,52.08777716,0.0
2024-06-11 12:24:31.508,6.133047895670127,1023,2.0979080412135684,4.035139854456558,5.165313355,52.08777348,0.0
2024-06-11 12:24:32.502,6.040207423034639,1023,2.0979739214616178,3.942233501573021,5.16531303,52.08777045,0.0
2024-06-11 12:24:33.495,5.810072513464618,1023,2.0979769620884507,3.7120955513761675,5.1653123700000005,52.087769345,0.0
2024-06-11 12:24:34.588,5.606462005301482,1023,2.097446879477224,3.5090151258242583,5.165311435,52.087769484999995,0.0
2024-06-11 12:24:35.581,5.556382881361314,1023,2.097308024185182,3.459074857176132,5.165310375,52.087769465,0.0
2024-06-11 12:24:36.574,5.524334674541072,1023,2.0972076834996916,3.427126991041381,5.16530878,52.087769785,0.0
2024-06-11 12:24:37.567,5.398584484149315,1023,2.0971124105255896,3.3014720736237253,5.16530747,52.087769965,0.0
2024-06-11 12:24:38.561,5.294341660889927,1023,2.0970820042572593,3.1972596566326676,5.16530705,52.08776994,0.0
2024-06-11 12:24:39.554,5.1413069123830235,1023,2.097066801123094,3.0442401112599295,5.165306965,52.087769925,0.0
2024-06-11 12:24:40.547,4.890799803031634,1023,2.0970029479596004,2.793796855072034,5.16530679,52.087769890000004,0.0
2024-06-11 12:24:41.541,4.678716081427095,1023,2.096884363513112,2.581831717913983,5.165306295,52.08776983,0.0
2024-06-11 12:24:42.534,4.55678694542219,1023,2.096838754110616,2.459948191311574,5.165306279999999,52.08776958,0.0
2024-06-11 12:24:43.527,4.49616698179415,1023,2.096519488293147,2.3996474935010026,5.16530645,52.087769265000006,0.0
2024-06-11 12:24:44.520,4.493714209482165,1023,2.096289414196114,2.397424795286051,5.165306405000001,52.087769245000004,0.0
2024-06-11 12:24:45.514,4.775387743872213,1023,2.09621238498301,2.679175358889203,5.165306755,52.08776954,0.0
2024-06-11 12:24:46.507,5.376316960308685,1023,2.0960360286266932,3.280280931681992,5.1653072,52.087769805,0.0
2024-06-11 12:24:47.500,5.795295067056044,1023,2.095870821235432,3.699424245820612,5.16530734,52.087769895,0.0
2024-06-11 12:24:48.493,5.872912134680778,1023,2.095774534719052,3.777137599961726,5.165307405,52.087769955,0.0
2024-06-11 12:24:49.487,5.804629791433476,1023,2.0957846701418292,3.708845121291647,5.165307405,52.087769855,0.0
2024-06-11 12:24:50.480,5.921764872464954,1023,2.095794805564606,3.8259700669003482,5.1653074,52.087769705,0.0
2024-06-11 12:24:51.473,6.229993214530219,1023,2.0957035867596145,4.134289627770604,5.16530743,52.087769664999996,0.0
2024-06-11 12:24:52.467,6.509457226754925,1023,2.0956123679546232,4.413844858800302,5.165307465,52.08776966,0.0
2024-06-11 12:24:53.460,6.84071324936908,1023,2.0953295896591504,4.74538365970993,5.1653074750000005,52.08776959,0.0
2024-06-11 12:24:54.453,7.2235788447627,1023,2.0952981698485424,5.128280674914157,5.1653074750000005,52.087769495,0.0
2024-06-11 12:24:55.446,7.787402278413307,1023,2.09525560107288,5.692146677340427,5.165307465,52.087769375,0.0
2024-06-11 12:24:56.440,8.283024452198825,1023,2.095018432179903,6.188006020018922,5.165307445,52.087769215,0.0
2024-06-11 12:24:57.433,8.935553105991987,1023,2.0946748413477696,6.840878264644218,5.16530744,52.087769120000004,0.0
2024-06-11 12:24:58.426,9.472436585901859,1023,2.094339358853857,7.378097227048002,5.165307445,52.08776907,0.0
2024-06-11 12:24:59.420,9.670411799001094,1023,2.0941082712145462,7.576303527786548,5.165307455000001,52.08776904,0.0
2024-06-11 12:25:00.413,9.678053907774801,1023,2.093966375295671,7.58408753247913,5.16530747,52.087769025,0.0
2024-06-11 12:25:01.505,9.664290003643906,1023,2.093612649040761,7.570677354603145,5.165307485,52.087769015000006,0.0
2024-06-11 12:25:02.499,9.812723270210144,1023,2.0934940645942723,7.719229205615871,5.165307495,52.087769005,0.0
2024-06-11 12:25:03.492,10.061507357689477,1023,2.093183920657302,7.968323437032175,5.1653075049999995,52.087768995000005,0.0
2024-06-11 12:25:04.485,10.550186766872887,1023,2.0930764851758683,8.45711028169702,5.165307515,52.087768985,0.0
2024-06-11 12:25:05.578,10.983172027897783,1023,2.093051146618926,8.890120881278857,5.16530752,52.08776897,0.0
2024-06-11 12:25:06.571,11.165001512513575,1023,2.0930521601612035,9.071949352352371,5.16530752,52.087768955,0.0
2024-06-11 12:25:07.564,11.177873499440112,1023,2.093053173703481,9.084820325736631,5.165307524999999,52.08776894499999,0.0
2024-06-11 12:25:08.558,11.108648561874567,1023,2.0930541872457593,9.015594374628808,5.16530753,52.08776894,0.0
2024-06-11 12:25:09.551,10.710731863657399,1023,2.093055200788037,8.617676662869362,5.16530754,52.087768825,0.0
2024-06-11 12:25:10.544,9.994593296517042,1023,2.0929954017936536,7.9015978947233885,5.165307555,52.087768675,0.0
2024-06-11 12:25:11.538,9.55478689596336,1023,2.092724786005513,7.462062109957847,5.16530762,52.087768655000005,0.0
2024-06-11 12:25:12.531,9.15503568622359,1023,2.092186595056065,7.062849091167525,5.1653077,52.08776867,0.0
2024-06-11 12:25:13.524,8.7157563276543,1023,2.092246394050448,6.623509933603852,5.165307725,52.087768665,0.0
2024-06-11 12:25:14.517,8.625328085639692,1023,2.0923061930448315,6.533021892594861,5.165307735000001,52.08776865,0.0
2024-06-11 12:25:15.610,8.70119172512404,1023,2.0923659920392144,6.608825733084826,5.165307745,52.087768635,0.0
2024-06-11 12:25:16.603,8.743932802973806,1023,2.0924257910335977,6.6515070119402075,5.165307755000001,52.087768624999995,0.0
2024-06-11 12:25:17.597,8.737800872193842,1023,2.0924855900279806,6.645315282165862,5.165307745,52.08776862,0.0
2024-06-11 12:25:18.590,8.59603671381474,1023,2.0924855900279806,6.50355112378676,5.16530773,52.08776861,0.0
2024-06-11 12:25:19.583,8.076444265162088,1023,2.0924855900279806,5.983958675134108,5.165307735000001,52.0877686,0.0
2024-06-11 12:25:20.576,7.781432514397771,1023,2.0924855900279806,5.688946924369791,5.16530774,52.087768595,0.0
2024-06-11 12:25:21.570,7.796159283692462,1023,2.0925453890223635,5.703613894670099,5.165307745,52.087768585000006,0.0
2024-06-11 12:25:22.563,7.754411477274823,1023,2.0925453890223635,5.661866088252459,5.16530775,52.08776857,0.0
2024-06-11 12:25:23.556,7.745684878263998,1023,2.0925453890223635,5.653139489241635,5.165307745,52.087768555,0.0
2024-06-11 12:25:24.550,7.8133084190308075,1023,2.0925453890223635,5.7207630300084436,5.16530774,52.087768545,0.0
2024-06-11 12:25:25.543,7.708903429006991,1023,2.0925453890223635,5.616358039984627,5.165307745,52.087768534999995,0.0
2024-06-11 12:25:26.536,7.5691055426465885,1023,2.0925453890223635,5.476560153624225,5.16530775,52.08776853,0.0
2024-06-11 12:25:27.529,7.151029488526365,1023,2.0925453890223635,5.0584840995040015,5.165307745,52.08776852,0.0
2024-06-11 12:25:28.523,5.936826110711278,1023,2.0925453890223635,3.8442807216889148,5.165307735000001,52.087768505,0.0
2024-06-11 12:25:29.516,4.706791202518831,1023,2.0925453890223635,2.6142458134964675,5.16530774,52.08776852,0.0
2024-06-11 12:25:30.509,3.7957889970717162,1023,2.0925453890223635,1.7032436080493527,5.1653077750000005,52.087768555,0.0
2024-06-11 12:25:31.503,3.1730787570879007,1023,2.092605188016747,1.0804735690711538,5.165307804999999,52.087768575,0.0
2024-06-11 12:25:32.496,2.7725268489487647,1023,2.092605188016747,0.6799216609320178,5.165307815,52.08776858,0.0
2024-06-11 12:25:33.489,2.527097586408553,1023,2.092605188016747,0.4344923983918063,5.16530782,52.08776858,0.0
2024-06-11 12:25:34.482,2.3761912766847777,1023,2.092605188016747,0.2835860886680308,5.16529487,52.0877991,2.565
2024-06-11 12:25:35.674,2.2678942843146697,1023,2.092605188016747,0.17528909629792278,5.16529092,52.087885514999996,5.465
2024-06-11 12:25:36.668,2.2125244696850115,1023,2.092605188016747,0.1199192816682646,5.165303475,52.08798768,6.135
2024-06-11 12:25:37.661,2.173178758465474,1023,2.092605188016747,0.08057357044872715,5.165327,52.088158485,7.345000000000001
2024-06-11 12:25:38.654,2.1475766805312766,1023,2.092605188016747,0.05497149251452971,5.165371065,52.088355109999995,6.875
2024-06-11 12:25:39.647,2.1312079727467452,1023,2.092605188016747,0.03860278472999834,5.165376615,52.0884592,5.4399999999999995
2024-06-11 12:25:40.641,2.1201502264972563,1023,2.092605188016747,0.027545038480509376,5.16535182,52.088513954999996,5.385
2024-06-11 12:25:41.634,2.1155690154021425,1023,2.092605188016747,0.022963827385395597,5.16534667,52.088564895000005,5.505
2024-06-11 12:25:42.627,2.113116243090157,1023,2.09266498701113,0.020451256079027313,5.165336925,52.088601235,4.1
2024-06-11 12:25:43.621,2.1099843974521257,1023,2.09266498701113,0.01731941044099594,5.16526658,52.08860251,3.6799999999999997
2024-06-11 12:25:44.614,2.1117682318608426,1023,2.09266498701113,0.01910324484971282,5.16516253,52.08860575,5.17
2024-06-11 12:25:45.607,2.1486104936545103,1023,2.0921663242105115,0.05644416944399877,5.165067455,52.08862103,6.035
2024-06-11 12:25:46.600,2.195811157526068,1023,2.092058888729077,0.10375226879699095,5.164942365,52.088619295,7.67
2024-06-11 12:25:47.594,2.1892940806805856,1023,2.0918176656669893,0.09747641501359627,5.16481211,52.088613525,8.18
2024-06-11 12:25:48.587,2.163083877379781,1023,2.0912561632451547,0.07182771413462641,5.16468932,52.088614719999995,7.95
2024-06-11 12:25:49.580,2.1398028112614713,1023,2.091146700679165,0.04865611058230623,5.16456433,52.088609685,8.145
2024-06-11 12:25:50.573,2.123839520388011,1023,2.090972371407404,0.03286714898060694,5.164455545,52.088599165000005,7.875
2024-06-11 12:25:51.567,2.118062329405235,1023,2.090856827587749,0.027205501817486155,5.164353565,52.08859331,7.68
2024-06-11 12:25:52.560,2.109933720338242,1023,2.090856827587749,0.019076892750492735,5.16423382,52.08859753,7.635
2024-06-11 12:25:53.553,2.1018557883851323,1023,2.0908284484039736,0.01102733998115868,5.164107625,52.08860219,7.404999999999999
2024-06-11 12:25:54.547,2.1019571426129,1023,2.0907250670916504,0.011232075521249385,5.16399826,52.088593360000004,7.12
2024-06-11 12:25:55.540,2.103122716232232,1023,2.090631821202104,0.012490895030128346,5.163896845,52.08857352,6.995
2024-06-11 12:25:56.533,2.1006496730746926,1023,2.0905669544963326,0.010082718578360073,5.163797645,52.08856519,6.859999999999999
2024-06-11 12:25:57.526,2.0998895163664333,1023,2.0903500564489086,0.009539459917524695,5.163704125,52.088564919999996,6.32
2024-06-11 12:25:58.520,2.0983387966815825,1023,2.090254783474807,0.008084013206775431,5.16363123,52.08854508,5.54
2024-06-11 12:25:59.513,2.098561775982672,1023,2.090193970938146,0.008367805044525944,5.16358453,52.08850258,5.984999999999999
2024-06-11 12:26:00.506,2.0989367866254134,1023,2.090193970938146,0.008742815687267314,5.16355032,52.08843895,7.055
2024-06-11 12:26:01.599,2.099757755870334,1023,2.0900338312582725,0.00972392461206173,5.16352864,52.088362835,7.825
2024-06-11 12:26:02.592,2.0996564016425667,1023,2.0899263957768386,0.009730005865728142,5.163520655,52.088287965,8.190000000000001
2024-06-11 12:26:03.585,2.098004327729948,1023,2.0899263957768386,0.008077931953109463,5.163517195,52.08821401,8.245000000000001
2024-06-11 12:26:04.579,2.0970313271433754,1023,2.0899263957768386,0.007104931366536782,5.163508545,52.088142035000004,8.225
2024-06-11 12:26:05.771,2.0982982549904756,1023,2.0897206466944693,0.00857760829600629,5.163499345,52.088062355,8.545
2024-06-11 12:26:06.764,2.095713722182391,1023,2.0896922675106944,0.006021454671696791,5.163493985,52.08798036,8.72
2024-06-11 12:26:07.757,2.0952373573118814,1023,2.0896922675106944,0.005545089801187064,5.163488839999999,52.08790398,8.565000000000001
2024-06-11 12:26:08.751,2.097315118981126,1023,2.0896922675106944,0.007622851470431513,5.163491015,52.087818845,8.745000000000001
2024-06-11 12:26:09.744,2.0958150764101595,1023,2.0896801050033624,0.006134971406797085,5.163489985,52.087740215,8.325
2024-06-11 12:26:10.737,2.0971428167939203,1023,2.089606116417092,0.00753670037682852,5.16348503,52.08767157,7.75
2024-06-11 12:26:11.730,2.0970820042572593,1023,2.089606116417092,0.0074758878401675055,5.16348065,52.087599215,7.57
2024-06-11 12:26:12.724,2.0952981698485424,1023,2.089167252610856,0.00613091723768644,5.163481445,52.087535165000006,6.71
2024-06-11 12:26:13.717,2.096484014313428,1023,2.089167252610856,0.0073167617025720055,5.163492385,52.08749357,5.255
2024-06-11 12:26:14.710,2.096838754110616,1023,2.089167252610856,0.007671501499760147,5.16355066,52.087470635,4.984999999999999
2024-06-11 12:26:15.703,2.0941325962292106,1023,2.089167252610856,0.004965343618354545,5.163657145,52.087453780000004,5.875
2024-06-11 12:26:16.796,2.097304983558349,1023,2.089167252610856,0.008137730947492816,5.16376609,52.087452400000004,6.505
2024-06-11 12:26:17.789,2.094872482091917,1023,2.088989882712262,0.0058825993796549625,5.1638719250000005,52.087461725,6.9
2024-06-11 12:26:18.783,2.091274407006153,1023,2.0889493410211553,0.0023250659849978206,5.16397935,52.087464885,7.375
2024-06-11 12:26:19.776,2.091183188201162,1023,2.0889493410211553,0.0022338471800065207,5.16409458,52.087464510000004,7.785
2024-06-11 12:26:20.769,2.0987340781698776,1023,2.0889493410211553,0.0097847371487223,5.16420636,52.08746496,7.640000000000001
2024-06-11 12:26:21.762,2.0962407641667853,1023,2.0889493410211553,0.007291423145630027,5.1643074,52.08746473,6.97
2024-06-11 12:26:22.756,2.0970820042572593,1023,2.0889493410211553,0.008132663236104065,5.1643974450000005,52.087464034999996,5.895
2024-06-11 12:26:23.749,2.0979739214616178,1023,2.0889493410211553,0.009024580440462504,5.16447715,52.0874649,5.16
2024-06-11 12:26:24.742,2.093048105992093,1023,2.0889493410211553,0.004098764970937641,5.164550355,52.087466285000005,4.715
2024-06-11 12:26:25.736,2.092186595056065,1023,2.0889493410211553,0.003237254034909931,5.16461435,52.087475065,4.47
2024-06-11 12:26:26.828,2.0908588546723044,1023,2.0889493410211553,0.0019095136511491084,5.16468133,52.087477745,4.91
2024-06-11 12:26:27.821,2.0944772006036216,1023,2.0889493410211553,0.005527859582466377,5.164761145,52.087469915,5.52
2024-06-11 12:26:28.815,2.0940515128469963,1023,2.0889493410211553,0.005102171825841051,5.164852065,52.087462805,6.115
2024-06-11 12:26:29.808,2.0936258250903705,1023,2.0889493410211553,0.004676484069215281,5.16495005,52.087457924999995,6.359999999999999
2024-06-11 12:26:30.801,2.0934940645942723,1023,2.0889493410211553,0.004544723573117082,5.165042075000001,52.087455704999996,6.0
2024-06-11 12:26:31.795,2.092784584999896,1023,2.0889493410211553,0.003835243978740799,5.1651246650000004,52.087455805000005,5.61
2024-06-11 12:26:32.788,2.1197752158545144,1023,2.0889493410211553,0.03082587483335919,5.16519987,52.0874636,5.145
2024-06-11 12:26:33.781,3.5680663181225736,1023,2.0889493410211553,1.4791169771014183,5.165260695,52.087482824999995,4.640000000000001
2024-06-11 12:26:34.774,9.299080314727473,1023,2.0889493410211553,7.210130973706317,5.165312275,52.08750792,4.295
2024-06-11 12:26:35.768,14.331611650669199,1023,2.0889493410211553,12.242662309648043,5.16534412,52.087542405,4.18
2024-06-11 12:26:36.960,14.89463438592044,1021,2.0889493410211553,12.805685044899285,5.165348415,52.087585875,4.35
