Datetime,CH4_dry,species,ALARM_STATUS_G23,CH4_G23,bg_G23,CH4_ele_G23,Longitude,Latitude,Speed [m/s]
2024-06-11 12:05:16.766,2.2536040935,1.0,0,2.1660791618015924,1.9098165507667981,0.2562626110347943,5.16533309,52.08770889,0.0
2024-06-11 12:05:19.742,2.2198344568,1.0,0,2.131253525532442,1.9098165507667981,0.22143697476564395,5.165333325,52.087709685,0.0
2024-06-11 12:05:22.732,2.2418710369,1.0,0,2.153979204520235,1.9098165507667981,0.24416265375343693,5.1653348349999995,52.087709305000004,0.0
2024-06-11 12:05:25.723,2.2360980239,1.0,0,2.148025665466761,1.9098165507667981,0.23820911469996275,5.165334515,52.087710705,0.0
2024-06-11 12:05:28.835,2.2188779448,1.0,0,2.130267102749899,1.9098165507667981,0.22045055198310104,5.16533456,52.087710975,0.0
2024-06-11 12:05:31.668,2.2100043734,1.0,0,2.1211160487208,1.9100953262810316,0.21102072243976844,5.165335575,52.087710565,0.0
2024-06-11 12:05:34.665,2.2177800502,1.0,0,2.129134876237037,1.911374730238638,0.21776014599839888,5.16533612,52.087710285,0.0
2024-06-11 12:05:37.664,2.2033517609,1.0,0,2.1142554044911095,1.911867076352556,0.20238832813855345,5.16533647,52.08771003,0.0
2024-06-11 12:05:40.648,2.2095251146,1.0,0,2.120621803171289,1.911867076352556,0.20875472681873286,5.165337105,52.087709860000004,0.0
2024-06-11 12:05:43.625,2.1999723745,1.0,0,2.1107703423737756,1.911867076352556,0.19890326602121955,5.165337405,52.087709555,0.0
2024-06-11 12:05:46.631,2.238222614,1.0,0,2.150216692948074,1.911867076352556,0.2383496165955179,5.165336885,52.08771002,0.0
2024-06-11 12:05:49.632,2.463632314,1.0,0,2.3826751079874726,1.911867076352556,0.4708080316349166,5.1653373899999995,52.08771,0.0
2024-06-11 12:05:52.628,2.6831209456,1.0,0,2.6090272987800716,1.9118471777063046,0.6971801210737669,5.165337775,52.087704645,0.41
2024-06-11 12:05:55.750,2.7675983833,1.0,0,2.6961464035671843,1.911867076352556,0.7842793272146282,5.16534807,52.087678005,0.86
2024-06-11 12:05:58.732,2.7358017482,1.0,0,2.663355466003574,1.911867076352556,0.751488389651018,5.165346905,52.087666095,0.13
2024-06-11 12:06:01.727,2.6905772923,1.0,0,2.616716810526311,1.9118471777063046,0.7048696328200066,5.165327585,52.087667795,0.63
2024-06-11 12:06:04.723,2.6778001736,1.0,0,2.6035401426110782,1.9118471777063046,0.6916929649047736,5.165300425,52.087673370000005,0.0
2024-06-11 12:06:07.859,2.6269927234,1.0,0,2.5511439087946752,1.911867076352556,0.6392768324421192,5.165316499999999,52.087645335000005,0.0
2024-06-11 12:06:11.000,2.5885034908,1.0,0,2.5114510916431563,1.911867076352556,0.5995840152906002,5.16531439,52.08763562,0.0
2024-06-11 12:06:13.881,2.5034643467,1.0,0,2.4237527155138547,1.911867076352556,0.5118856391612987,5.165319945,52.087636505,0.0
2024-06-11 12:06:16.882,2.4556186781,1.0,0,2.3744108802279005,1.9118471777063046,0.46256370252159584,5.16532076,52.087638334999994,0.0
2024-06-11 12:06:19.854,2.4694266565,1.0,0,2.3886506435289574,1.9118471777063046,0.47680346582265276,5.1653196050000005,52.087639804999995,0.0
2024-06-11 12:06:22.848,2.6110663096,1.0,0,2.534719465173972,1.9118471777063046,0.6228722874676675,5.16531966,52.08763973,0.0
2024-06-11 12:06:25.838,2.6112434585,1.0,0,2.534902153640884,1.9118471777063046,0.6230549759345791,5.165320325,52.087638525,0.0
2024-06-11 12:06:28.822,2.7652086278,1.0,0,2.6936819187829815,1.9118471777063046,0.7818347410766768,5.1653197550000005,52.08764351,0.0
2024-06-11 12:06:31.813,3.0668889988,1.0,0,3.0047960407180976,1.9118471777063046,1.092948863011793,5.165318125,52.087645550000005,0.0
2024-06-11 12:06:34.816,3.3403931867,1.0,0,3.2868528910926464,1.9118471777063046,1.3750057133863418,5.165317679999999,52.087648535,0.0
2024-06-11 12:06:37.946,3.7190207523,1.0,0,3.677320398877813,1.9120461641688196,1.7652742347089934,5.16531756,52.087649119999995,0.0
2024-06-11 12:06:41.062,3.8101334689,1.0,0,3.7712822722611232,1.917614444008485,1.8536678282526382,5.165318335,52.087648325,0.0
2024-06-11 12:06:44.045,3.6422295906,1.0,0,3.598127925182953,1.917614444008485,1.6805134811744682,5.16531889,52.08765221,0.425
2024-06-11 12:06:47.045,3.3363637224,1.0,0,3.2826974226960517,1.917614444008485,1.3650829786875667,5.1653143,52.087686935,0.31
2024-06-11 12:06:50.038,2.7483018629,1.0,0,2.676246467814821,1.917614444008485,0.758632023806336,5.165305215,52.087733310000004,0.0
2024-06-11 12:06:53.039,2.6268416676,1.0,0,2.5509881293767953,1.917883905962499,0.6331042234142963,5.16530073,52.087776164999994,0.0
2024-06-11 12:06:55.859,2.5670143735,1.0,0,2.489289994990467,1.9206408134268145,0.5686491815636527,5.16529962,52.08778461,0.0
2024-06-11 12:06:58.838,2.5028333656,1.0,0,2.4231020032045536,1.920929632331529,0.5021723708730246,5.165308325,52.0877929,0.0
2024-06-11 12:07:01.859,2.7343588906,1.0,0,2.6618674892624505,1.9235550228770446,0.7383124663854059,5.165319520000001,52.087798405,0.0
2024-06-11 12:07:04.845,2.852542401,1.0,0,2.7837466786290856,1.923929819127895,0.8598168595011906,5.165321535,52.08779656,0.0
2024-06-11 12:07:07.829,2.7851311299,1.0,0,2.714227411109998,1.924168672761815,0.7900587383481832,5.165323625,52.08779559,0.0
2024-06-11 12:07:10.829,2.7890991547,1.0,0,2.7183195187515286,1.9247032212977209,0.7936162974538077,5.16532327,52.087798254999996,0.0
